symbol,series,target_timestamp,minutes_to_target,current_price,realized,mean,std,pit,crps,brier,taker_price,taker_fee,taker_ev,maker_yes_ev,maker_no_ev,contracts
I:NDX,NASDAQ100U,2024-11-01T14:00:00+00:00,0,20045.26392929726,20045.26392929726,20045.26392929726,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-01T15:00:00+00:00,0,20114.04123206655,20114.04123206655,20114.04123206655,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-01T16:00:00+00:00,0,20105.30871337789,20105.30871337789,20105.30871337789,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-01T17:00:00+00:00,0,20092.95493385276,20092.95493385276,20092.95493385276,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-01T18:00:00+00:00,0,20041.92367201998,20041.92367201998,20041.92367201998,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-01T19:00:00+00:00,0,20039.90440678503,20039.90440678503,20039.90440678503,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-04T15:00:00+00:00,0,20009.09134558461,20009.09134558461,20009.09134558461,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-04T16:00:00+00:00,0,20066.68234702944,20066.68234702944,20066.68234702944,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-04T17:00:00+00:00,0,19967.94103197624,19967.94103197624,19967.94103197624,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-04T18:00:00+00:00,0,20020.8260059643,20020.8260059643,20020.8260059643,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-04T19:00:00+00:00,0,20034.36958215619,20034.36958215619,20034.36958215619,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-04T20:00:00+00:00,0,20019.7253776002,20019.7253776002,20019.7253776002,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-05T15:00:00+00:00,0,20184.00746347415,20184.00746347415,20184.00746347415,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-05T16:00:00+00:00,0,20132.30334136684,20132.30334136684,20132.30334136684,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-05T17:00:00+00:00,0,20214.70290243494,20214.70290243494,20214.70290243494,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-05T18:00:00+00:00,0,20227.61739429906,20227.61739429906,20227.61739429906,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-05T19:00:00+00:00,0,20195.75634180601,20195.75634180601,20195.75634180601,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-05T20:00:00+00:00,0,20174.7607945947,20174.7607945947,20174.7607945947,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-06T15:00:00+00:00,0,20574.18347838004,20574.18347838004,20574.18347838004,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-06T16:00:00+00:00,0,20594.83711460065,20594.83711460065,20594.83711460065,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-06T17:00:00+00:00,0,20666.47500827319,20666.47500827319,20666.47500827319,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-06T18:00:00+00:00,0,20691.89982850882,20691.89982850882,20691.89982850882,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-06T19:00:00+00:00,0,20740.43778262443,20740.43778262443,20740.43778262443,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-06T20:00:00+00:00,0,20761.50364298754,20761.50364298754,20761.50364298754,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-07T15:00:00+00:00,0,20991.79572832028,20991.79572832028,20991.79572832028,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-07T16:00:00+00:00,0,21047.14155539996,21047.14155539996,21047.14155539996,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-07T17:00:00+00:00,0,21066.59058214789,21066.59058214789,21066.59058214789,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-07T18:00:00+00:00,0,21073.46294434276,21073.46294434276,21073.46294434276,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-07T19:00:00+00:00,0,21060.01818442238,21060.01818442238,21060.01818442238,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-07T20:00:00+00:00,0,21100.86002418306,21100.86002418306,21100.86002418306,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-08T15:00:00+00:00,0,21110.89974259198,21110.89974259198,21110.89974259198,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-08T16:00:00+00:00,0,21077.82123654861,21077.82123654861,21077.82123654861,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-08T17:00:00+00:00,0,21111.12059900797,21111.12059900797,21111.12059900797,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-08T18:00:00+00:00,0,21105.77498428264,21105.77498428264,21105.77498428264,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-08T19:00:00+00:00,0,21142.58852087879,21142.58852087879,21142.58852087879,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-08T20:00:00+00:00,0,21123.2558713008,21123.2558713008,21123.2558713008,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-12T15:00:00+00:00,0,21134.65190628289,21134.65190628289,21134.65190628289,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-12T16:00:00+00:00,0,21081.31566671045,21081.31566671045,21081.31566671045,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-12T17:00:00+00:00,0,21040.73657805933,21040.73657805933,21040.73657805933,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-12T18:00:00+00:00,0,20955.10162627685,20955.10162627685,20955.10162627685,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-12T19:00:00+00:00,0,21070.05455949886,21070.05455949886,21070.05455949886,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-12T20:00:00+00:00,0,21077.7486577876,21077.7486577876,21077.7486577876,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-13T15:00:00+00:00,0,21006.7699448563,21006.7699448563,21006.7699448563,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-13T16:00:00+00:00,0,21012.48499171622,21012.48499171622,21012.48499171622,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-13T17:00:00+00:00,0,21052.83883676305,21052.83883676305,21052.83883676305,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-13T18:00:00+00:00,0,21115.35380699009,21115.35380699009,21115.35380699009,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-13T19:00:00+00:00,0,21143.18838711449,21143.18838711449,21143.18838711449,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-13T20:00:00+00:00,0,21066.99011262682,21066.99011262682,21066.99011262682,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-14T15:00:00+00:00,0,20979.83452112926,20979.83452112926,20979.83452112926,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-14T16:00:00+00:00,0,20995.97583736644,20995.97583736644,20995.97583736644,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-14T17:00:00+00:00,0,20985.37544275993,20985.37544275993,20985.37544275993,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-14T18:00:00+00:00,0,20960.9056700007,20960.9056700007,20960.9056700007,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-14T19:00:00+00:00,0,20936.61282427826,20936.61282427826,20936.61282427826,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-14T20:00:00+00:00,0,20933.90176601936,20933.90176601936,20933.90176601936,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-15T15:00:00+00:00,0,20594.12542219422,20594.12542219422,20594.12542219422,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-15T16:00:00+00:00,0,20458.67653965889,20458.67653965889,20458.67653965889,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-15T17:00:00+00:00,0,20408.65364499326,20408.65364499326,20408.65364499326,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-15T18:00:00+00:00,0,20387.55285279211,20387.55285279211,20387.55285279211,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-15T19:00:00+00:00,0,20345.49365755007,20345.49365755007,20345.49365755007,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-15T20:00:00+00:00,0,20370.22443596746,20370.22443596746,20370.22443596746,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-18T15:00:00+00:00,0,20435.74836664362,20435.74836664362,20435.74836664362,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-18T16:00:00+00:00,0,20579.74383847546,20579.74383847546,20579.74383847546,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-18T17:00:00+00:00,0,20563.96284961461,20563.96284961461,20563.96284961461,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-18T18:00:00+00:00,0,20561.22131551598,20561.22131551598,20561.22131551598,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-18T19:00:00+00:00,0,20560.80471912552,20560.80471912552,20560.80471912552,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-18T20:00:00+00:00,0,20538.30153930667,20538.30153930667,20538.30153930667,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-19T15:00:00+00:00,0,20442.68141380556,20442.68141380556,20442.68141380556,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-19T16:00:00+00:00,0,20549.88156906327,20549.88156906327,20549.88156906327,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-19T17:00:00+00:00,0,20575.73921076057,20575.73921076057,20575.73921076057,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-19T18:00:00+00:00,0,20595.30680939222,20595.30680939222,20595.30680939222,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-19T19:00:00+00:00,0,20691.69779391252,20691.69779391252,20691.69779391252,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-19T20:00:00+00:00,0,20651.28443117772,20651.28443117772,20651.28443117772,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-20T15:00:00+00:00,0,20549.63152180519,20549.63152180519,20549.63152180519,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-20T16:00:00+00:00,0,20557.18075940608,20557.18075940608,20557.18075940608,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-20T17:00:00+00:00,0,20608.66651155715,20608.66651155715,20608.66651155715,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-20T18:00:00+00:00,0,20533.6528401293,20533.6528401293,20533.6528401293,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-20T19:00:00+00:00,0,20499.11768558618,20499.11768558618,20499.11768558618,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-20T20:00:00+00:00,0,20524.06012274787,20524.06012274787,20524.06012274787,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-21T15:00:00+00:00,0,20567.73321372862,20567.73321372862,20567.73321372862,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-21T16:00:00+00:00,0,20641.91020221066,20641.91020221066,20641.91020221066,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-21T17:00:00+00:00,0,20642.83839837033,20642.83839837033,20642.83839837033,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-21T18:00:00+00:00,0,20737.96472878238,20737.96472878238,20737.96472878238,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-21T19:00:00+00:00,0,20773.66346679334,20773.66346679334,20773.66346679334,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-21T20:00:00+00:00,0,20770.80269174855,20770.80269174855,20770.80269174855,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-22T15:00:00+00:00,0,20754.53084131377,20754.53084131377,20754.53084131377,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-22T16:00:00+00:00,0,20766.08684621199,20766.08684621199,20766.08684621199,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-22T17:00:00+00:00,0,20727.61604516133,20727.61604516133,20727.61604516133,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-22T18:00:00+00:00,0,20773.04118014275,20773.04118014275,20773.04118014275,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-22T19:00:00+00:00,0,20763.64143862757,20763.64143862757,20763.64143862757,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-22T20:00:00+00:00,0,20762.57639463418,20762.57639463418,20762.57639463418,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-25T15:00:00+00:00,0,20852.92569734417,20852.92569734417,20852.92569734417,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-25T16:00:00+00:00,0,20821.13805207418,20821.13805207418,20821.13805207418,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-25T17:00:00+00:00,0,20829.08725456763,20829.08725456763,20829.08725456763,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-25T18:00:00+00:00,0,20780.82774772332,20780.82774772332,20780.82774772332,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-25T19:00:00+00:00,0,20777.40763505577,20777.40763505577,20777.40763505577,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-25T20:00:00+00:00,0,20781.33804036188,20781.33804036188,20781.33804036188,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-26T15:00:00+00:00,0,20877.28308407612,20877.28308407612,20877.28308407612,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-26T16:00:00+00:00,0,20889.47206700089,20889.47206700089,20889.47206700089,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-26T17:00:00+00:00,0,20889.16650429302,20889.16650429302,20889.16650429302,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-26T18:00:00+00:00,0,20899.24866070898,20899.24866070898,20899.24866070898,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-26T19:00:00+00:00,0,20891.96386807128,20891.96386807128,20891.96386807128,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-26T20:00:00+00:00,0,20856.09875085949,20856.09875085949,20856.09875085949,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-27T15:00:00+00:00,0,20783.13394818379,20783.13394818379,20783.13394818379,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-27T16:00:00+00:00,0,20679.8086960326,20679.8086960326,20679.8086960326,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-27T17:00:00+00:00,0,20646.62309036323,20646.62309036323,20646.62309036323,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-27T18:00:00+00:00,0,20675.19036618946,20675.19036618946,20675.19036618946,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-27T19:00:00+00:00,0,20744.05086616967,20744.05086616967,20744.05086616967,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-27T20:00:00+00:00,0,20739.02000126314,20739.02000126314,20739.02000126314,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-29T15:00:00+00:00,0,20861.51175905089,20861.51175905089,20861.51175905089,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-29T16:00:00+00:00,0,20897.93420222552,20897.93420222552,20897.93420222552,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-29T17:00:00+00:00,0,20927.50913933822,20927.50913933822,20927.50913933822,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-11-29T18:00:00+00:00,0,20930.36622929962,20930.36622929962,20930.36622929962,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-02T15:00:00+00:00,0,21113.90955005036,21113.90955005036,21113.90955005036,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-02T16:00:00+00:00,0,21102.85115324087,21102.85115324087,21102.85115324087,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-02T17:00:00+00:00,0,21170.49158952058,21170.49158952058,21170.49158952058,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-02T18:00:00+00:00,0,21165.07262810293,21165.07262810293,21165.07262810293,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-02T19:00:00+00:00,0,21150.30838178019,21150.30838178019,21150.30838178019,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-02T20:00:00+00:00,0,21156.76853300926,21156.76853300926,21156.76853300926,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-03T15:00:00+00:00,0,21153.01046351903,21153.01046351903,21153.01046351903,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-03T16:00:00+00:00,0,21157.17909000888,21157.17909000888,21157.17909000888,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-03T17:00:00+00:00,0,21161.65453703332,21161.65453703332,21161.65453703332,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-03T18:00:00+00:00,0,21182.63812504205,21182.63812504205,21182.63812504205,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-03T19:00:00+00:00,0,21176.02691897609,21176.02691897609,21176.02691897609,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-03T20:00:00+00:00,0,21203.40183654624,21203.40183654624,21203.40183654624,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-04T15:00:00+00:00,0,21346.82343264836,21346.82343264836,21346.82343264836,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-04T16:00:00+00:00,0,21433.75986212368,21433.75986212368,21433.75986212368,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-04T17:00:00+00:00,0,21423.45721641989,21423.45721641989,21423.45721641989,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-04T18:00:00+00:00,0,21427.18478752864,21427.18478752864,21427.18478752864,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-04T19:00:00+00:00,0,21431.43034545886,21431.43034545886,21431.43034545886,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-04T20:00:00+00:00,0,21459.56012275633,21459.56012275633,21459.56012275633,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100U,2024-12-05T15:00:00+00:00,0,21461.27258227465,21461.27258227465,21461.27258227465,14.278659232942458,0.5,3.3368509446759416,0.25,0.5,0.88,49.12,-50.0,50.0,100
