symbol,series,target_timestamp,minutes_to_target,current_price,realized,mean,std,pit,crps,brier,taker_price,taker_fee,taker_ev,maker_yes_ev,maker_no_ev,contracts
I:NDX,NASDAQ100,2024-12-04T21:00:00+00:00,0,21492.3620052235,21492.3620052235,21492.3620052235,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-05T21:00:00+00:00,0,21425.22250315143,21425.22250315143,21425.22250315143,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-06T21:00:00+00:00,0,21622.25423778537,21622.25423778537,21622.25423778537,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-09T21:00:00+00:00,0,21440.81984321855,21440.81984321855,21440.81984321855,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-10T21:00:00+00:00,0,21368.18054217044,21368.18054217044,21368.18054217044,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-11T21:00:00+00:00,0,21763.98403982394,21763.98403982394,21763.98403982394,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-12T21:00:00+00:00,0,21615.27316012934,21615.27316012934,21615.27316012934,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-13T21:00:00+00:00,0,21780.25425747863,21780.25425747863,21780.25425747863,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-16T21:00:00+00:00,0,22096.65692987936,22096.65692987936,22096.65692987936,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-17T21:00:00+00:00,0,22001.0838794811,22001.0838794811,22001.0838794811,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-18T21:00:00+00:00,0,21209.31478331877,21209.31478331877,21209.31478331877,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-19T21:00:00+00:00,0,21110.50639714828,21110.50639714828,21110.50639714828,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-20T21:00:00+00:00,0,21289.154369875,21289.154369875,21289.154369875,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-23T21:00:00+00:00,0,21503.17067761147,21503.17067761147,21503.17067761147,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-26T21:00:00+00:00,0,21768.31180255236,21768.31180255236,21768.31180255236,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-27T21:00:00+00:00,0,21473.01468036854,21473.01468036854,21473.01468036854,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-30T21:00:00+00:00,0,21197.08918249414,21197.08918249414,21197.08918249414,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2024-12-31T21:00:00+00:00,0,21012.17370392947,21012.17370392947,21012.17370392947,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-02T21:00:00+00:00,0,20975.62400926645,20975.62400926645,20975.62400926645,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-03T21:00:00+00:00,0,21326.1572303898,21326.1572303898,21326.1572303898,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-06T21:00:00+00:00,0,21559.50032830485,21559.50032830485,21559.50032830485,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-07T21:00:00+00:00,0,21173.04309505602,21173.04309505602,21173.04309505602,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-08T21:00:00+00:00,0,21180.96479911161,21180.96479911161,21180.96479911161,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-10T21:00:00+00:00,0,20847.58168535725,20847.58168535725,20847.58168535725,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-13T21:00:00+00:00,0,20784.7240639031,20784.7240639031,20784.7240639031,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-14T21:00:00+00:00,0,20757.40982522788,20757.40982522788,20757.40982522788,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-15T21:00:00+00:00,0,21237.85235635203,21237.85235635203,21237.85235635203,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-16T21:00:00+00:00,0,21091.25177650414,21091.25177650414,21091.25177650414,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-17T21:00:00+00:00,0,21441.15492288309,21441.15492288309,21441.15492288309,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-21T21:00:00+00:00,0,21566.50668846156,21566.50668846156,21566.50668846156,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-22T21:00:00+00:00,0,21852.99633065877,21852.99633065877,21852.99633065877,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-23T21:00:00+00:00,0,21900.92971041112,21900.92971041112,21900.92971041112,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-24T21:00:00+00:00,0,21774.01107995893,21774.01107995893,21774.01107995893,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-27T21:00:00+00:00,0,21127.27882471263,21127.27882471263,21127.27882471263,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-28T21:00:00+00:00,0,21463.0372586127,21463.0372586127,21463.0372586127,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-29T21:00:00+00:00,0,21411.45795102361,21411.45795102361,21411.45795102361,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-30T21:00:00+00:00,0,21508.12333459918,21508.12333459918,21508.12333459918,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-01-31T21:00:00+00:00,0,21478.04780707399,21478.04780707399,21478.04780707399,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-03T21:00:00+00:00,0,21297.58216008967,21297.58216008967,21297.58216008967,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-04T21:00:00+00:00,0,21566.91769821134,21566.91769821134,21566.91769821134,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-05T21:00:00+00:00,0,21658.16376327201,21658.16376327201,21658.16376327201,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-06T21:00:00+00:00,0,21774.06521333783,21774.06521333783,21774.06521333783,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-07T21:00:00+00:00,0,21491.30853705978,21491.30853705978,21491.30853705978,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-10T21:00:00+00:00,0,21756.73418481067,21756.73418481067,21756.73418481067,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-11T21:00:00+00:00,0,21693.52130195803,21693.52130195803,21693.52130195803,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-12T21:00:00+00:00,0,21719.2614320124,21719.2614320124,21719.2614320124,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-13T21:00:00+00:00,0,22030.71436274301,22030.71436274301,22030.71436274301,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-14T21:00:00+00:00,0,22114.68856070488,22114.68856070488,22114.68856070488,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-18T21:00:00+00:00,0,22164.60569471938,22164.60569471938,22164.60569471938,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-19T21:00:00+00:00,0,22175.59793792535,22175.59793792535,22175.59793792535,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-20T21:00:00+00:00,0,22068.05712547346,22068.05712547346,22068.05712547346,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-21T21:00:00+00:00,0,21614.07949713168,21614.07949713168,21614.07949713168,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-24T21:00:00+00:00,0,21352.07964335409,21352.07964335409,21352.07964335409,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-25T21:00:00+00:00,0,21087.24528948997,21087.24528948997,21087.24528948997,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-26T21:00:00+00:00,0,21132.9190611468,21132.9190611468,21132.9190611468,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-27T21:00:00+00:00,0,20550.95323859004,20550.95323859004,20550.95323859004,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-02-28T21:00:00+00:00,0,20884.40809494124,20884.40809494124,20884.40809494124,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-03T21:00:00+00:00,0,20425.58402721583,20425.58402721583,20425.58402721583,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-04T21:00:00+00:00,0,20352.52801406207,20352.52801406207,20352.52801406207,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-05T21:00:00+00:00,0,20628.46449939543,20628.46449939543,20628.46449939543,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-06T21:00:00+00:00,0,20052.63485603972,20052.63485603972,20052.63485603972,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-07T21:00:00+00:00,0,20201.3725088254,20201.3725088254,20201.3725088254,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-10T20:00:00+00:00,0,19430.95271333892,19430.95271333892,19430.95271333892,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-11T20:00:00+00:00,0,19376.95981186998,19376.95981186998,19376.95981186998,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-12T20:00:00+00:00,0,19596.0201807626,19596.0201807626,19596.0201807626,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-13T20:00:00+00:00,0,19225.48268310119,19225.48268310119,19225.48268310119,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-14T20:00:00+00:00,0,19704.63559752488,19704.63559752488,19704.63559752488,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-17T20:00:00+00:00,0,19812.23548995235,19812.23548995235,19812.23548995235,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-18T20:00:00+00:00,0,19483.35962129859,19483.35962129859,19483.35962129859,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-19T20:00:00+00:00,0,19736.6616233261,19736.6616233261,19736.6616233261,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-20T20:00:00+00:00,0,19677.60865946635,19677.60865946635,19677.60865946635,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-21T20:00:00+00:00,0,19753.96560467944,19753.96560467944,19753.96560467944,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-24T20:00:00+00:00,0,20180.44473528553,20180.44473528553,20180.44473528553,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-25T20:00:00+00:00,0,20287.82625720161,20287.82625720161,20287.82625720161,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-26T20:00:00+00:00,0,19916.99152607617,19916.99152607617,19916.99152607617,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-27T20:00:00+00:00,0,19798.62194108388,19798.62194108388,19798.62194108388,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-28T20:00:00+00:00,0,19281.39961596051,19281.39961596051,19281.39961596051,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-03-31T20:00:00+00:00,0,19278.44689257005,19278.44689257005,19278.44689257005,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-01T20:00:00+00:00,0,19436.42249147307,19436.42249147307,19436.42249147307,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-02T20:00:00+00:00,0,19581.77663031767,19581.77663031767,19581.77663031767,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-03T20:00:00+00:00,0,18521.47526997387,18521.47526997387,18521.47526997387,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-04T20:00:00+00:00,0,17397.69503634454,17397.69503634454,17397.69503634454,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-07T20:00:00+00:00,0,17430.68228979521,17430.68228979521,17430.68228979521,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-08T20:00:00+00:00,0,17090.40147357418,17090.40147357418,17090.40147357418,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-09T20:00:00+00:00,0,19145.06228905321,19145.06228905321,19145.06228905321,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-10T20:00:00+00:00,0,18343.57249835075,18343.57249835075,18343.57249835075,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-11T20:00:00+00:00,0,18690.05443330001,18690.05443330001,18690.05443330001,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-14T20:00:00+00:00,0,18796.02073961901,18796.02073961901,18796.02073961901,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-15T20:00:00+00:00,0,18830.22711523077,18830.22711523077,18830.22711523077,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-16T20:00:00+00:00,0,18257.64311770319,18257.64311770319,18257.64311770319,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-17T20:00:00+00:00,0,18258.09207473722,18258.09207473722,18258.09207473722,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-21T20:00:00+00:00,0,17808.30069580447,17808.30069580447,17808.30069580447,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-22T20:00:00+00:00,0,18276.40645507091,18276.40645507091,18276.40645507091,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-23T20:00:00+00:00,0,18693.25793620252,18693.25793620252,18693.25793620252,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-24T20:00:00+00:00,0,19214.40010157992,19214.40010157992,19214.40010157992,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-25T20:00:00+00:00,0,19432.55910046932,19432.55910046932,19432.55910046932,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-28T20:00:00+00:00,0,19427.28917777265,19427.28917777265,19427.28917777265,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-29T20:00:00+00:00,0,19544.94549460331,19544.94549460331,19544.94549460331,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-04-30T20:00:00+00:00,0,19571.01825140987,19571.01825140987,19571.01825140987,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-01T20:00:00+00:00,0,19786.70911101053,19786.70911101053,19786.70911101053,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-02T20:00:00+00:00,0,20102.61414207469,20102.61414207469,20102.61414207469,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-05T20:00:00+00:00,0,19967.94220134281,19967.94220134281,19967.94220134281,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-06T20:00:00+00:00,0,19791.34498391504,19791.34498391504,19791.34498391504,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-07T20:00:00+00:00,0,19867.97253565036,19867.97253565036,19867.97253565036,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-08T20:00:00+00:00,0,20063.56542583179,20063.56542583179,20063.56542583179,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-09T20:00:00+00:00,0,20061.4490321083,20061.4490321083,20061.4490321083,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-12T20:00:00+00:00,0,20868.14878224382,20868.14878224382,20868.14878224382,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-13T20:00:00+00:00,0,21197.69868229492,21197.69868229492,21197.69868229492,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-14T20:00:00+00:00,0,21319.2061415206,21319.2061415206,21319.2061415206,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-15T20:00:00+00:00,0,21335.82235873261,21335.82235873261,21335.82235873261,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
I:NDX,NASDAQ100,2025-05-16T20:00:00+00:00,0,21427.9357551703,21427.9357551703,21427.9357551703,25.233316790185366,0.5,5.8968993933533325,0.25,0.5,0.88,49.12,-50.0,50.0,100
