series,event,market,bin,side,price,model_p,market_p,delta_p,size,expected_contracts,expected_fills,fill_ratio,fill_ratio_observed,alpha_target,visible_depth,side_depth_total,depth_fraction,best_bid,best_ask,spread,seconds_to_event,minutes_to_event,t_fill_ms,size_partial,slippage_ticks,ev_expected_bps,ev_realized_bps,fees_bps,slippage_mode,impact_cap,fees_maker,ev_after_fees,pnl_simulated,timestamp_et,manifest_path,ledger_schema_version
NASDAQ100U,KXNASDAQ100U-25NOV11H1400,KXNASDAQ100U-25NOV11H1400,23000.0,NO,0.99,0.0,0.985,-0.985,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,668.206083,11.13676805,0.0,1,0.0,9850.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
NASDAQ100U,KXNASDAQ100U-25NOV11H1400,KXNASDAQ100U-25NOV11H1400,23010.0,NO,0.99,0.0,0.985,-0.985,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,668.206083,11.13676805,0.0,1,0.0,9850.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
NASDAQ100U,KXNASDAQ100U-25NOV10H1400,KXNASDAQ100U-25NOV10H1400,23100.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-85731.793917,-1428.86323195,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
NASDAQ100U,KXNASDAQ100U-25NOV10H1400,KXNASDAQ100U-25NOV10H1400,23110.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-85731.793917,-1428.86323195,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
NASDAQ100U,KXNASDAQ100U-25NOV07H1400,KXNASDAQ100U-25NOV07H1400,23600.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-344931.793917,-5748.86323195,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
NASDAQ100U,KXNASDAQ100U-25NOV07H1400,KXNASDAQ100U-25NOV07H1400,23610.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-344931.793917,-5748.86323195,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
NASDAQ100U,KXNASDAQ100U-25NOV06H1400,KXNASDAQ100U-25NOV06H1400,23400.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-431331.793917,-7188.86323195,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
NASDAQ100U,KXNASDAQ100U-25NOV06H1400,KXNASDAQ100U-25NOV06H1400,23410.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-431331.793917,-7188.86323195,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
NASDAQ100U,KXNASDAQ100U-25NOV05H1400,KXNASDAQ100U-25NOV05H1400,23900.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-517731.793917,-8628.86323195,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
NASDAQ100U,KXNASDAQ100U-25NOV05H1400,KXNASDAQ100U-25NOV05H1400,23910.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-517731.793917,-8628.86323195,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:51.846372-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184851/NASDAQ100U/manifest.json,2
