series,event,market,bin,side,price,model_p,market_p,delta_p,size,expected_contracts,expected_fills,fill_ratio,fill_ratio_observed,alpha_target,visible_depth,side_depth_total,depth_fraction,best_bid,best_ask,spread,seconds_to_event,minutes_to_event,t_fill_ms,size_partial,slippage_ticks,ev_expected_bps,ev_realized_bps,fees_bps,slippage_mode,impact_cap,fees_maker,ev_after_fees,pnl_simulated,timestamp_et,manifest_path,ledger_schema_version
INXU,KXINXU-25NOV03H1200,KXINXU-25NOV03H1200-T5000,5000.0,YES,0.42,0.7887623982043157,0.42,0.3687623982043157,1,1,1,1.0,0.6069762885352881,0.6069762885352881,12.0,21.0,0.5714285714285714,0.58,0.42,0.0,-199412.55697,-3323.542616166667,0.0,0,0.03613969861420707,3687.623982043158,8763.911335805144,0.0,curve,0.00036139698614208514,0.0,0.37,0.37,2025-11-05T19:23:32.562919-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-06/002332/INXU/manifest.json,2
INXU,KXINXU-25NOV03H1200,KXINXU-25NOV03H1200-T5000,5010.0,NO,0.58,0.0,0.3,-0.3,1,1,1,1.0,0.5912886792009876,0.5912886792009876,10.0,18.0,0.5555555555555556,0.58,0.42,0.0,-199412.55697,-3323.542616166667,0.0,0,0.03618015362270022,3000.0000000000005,10000.0,0.0,curve,0.0003618015362269526,0.0,0.58,0.58,2025-11-05T19:23:32.562919-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-06/002332/INXU/manifest.json,2
