series,event,market,bin,side,price,model_p,market_p,delta_p,size,expected_contracts,expected_fills,fill_ratio,fill_ratio_observed,alpha_target,visible_depth,side_depth_total,depth_fraction,best_bid,best_ask,spread,seconds_to_event,minutes_to_event,t_fill_ms,size_partial,slippage_ticks,ev_expected_bps,ev_realized_bps,fees_bps,slippage_mode,impact_cap,fees_maker,ev_after_fees,pnl_simulated,timestamp_et,manifest_path,ledger_schema_version
INXU,KXINXU-25NOV03H1200,KXINXU-25NOV03H1200-T5000,5000.0,YES,0.42,0.7902966174053184,0.42,0.37029661740531844,1,1,1,1.0,0.6071655717823489,0.6071655717823489,12.0,21.0,0.5714285714285714,0.58,0.42,0.0,-100867.14296,-1681.1190493333334,0.0,0,0.032069666848727474,3702.966174053185,8802.22943265238,0.0,curve,0.0003206966684872715,0.0,0.37,0.37,2025-11-04T16:01:07.221766-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-04/210107/INXU/manifest.json,2
INXU,KXINXU-25NOV03H1200,KXINXU-25NOV03H1200-T5000,5010.0,NO,0.58,0.0,0.3,-0.3,1,1,1,1.0,0.5915041875202371,0.5915041875202371,10.0,18.0,0.5555555555555556,0.58,0.42,0.0,-100867.14296,-1681.1190493333334,0.0,0,0.03211012185720952,3000.0000000000005,10000.0,0.0,curve,0.00032110121857213897,0.0,0.58,0.58,2025-11-04T16:01:07.221766-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-04/210107/INXU/manifest.json,2
