series,event,market,bin,side,price,model_p,market_p,delta_p,size,expected_contracts,expected_fills,fill_ratio,fill_ratio_observed,alpha_target,visible_depth,side_depth_total,depth_fraction,best_bid,best_ask,spread,seconds_to_event,minutes_to_event,t_fill_ms,size_partial,slippage_ticks,ev_expected_bps,ev_realized_bps,fees_bps,slippage_mode,impact_cap,fees_maker,ev_after_fees,pnl_simulated,timestamp_et,manifest_path,ledger_schema_version
INXU,KXINXU-25NOV11H1400,KXINXU-25NOV11H1400,5725.0,NO,0.99,0.0,0.985,-0.985,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,546.773364,9.1128894,0.0,1,0.0,9850.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV11H1400,KXINXU-25NOV11H1400,5730.0,NO,0.99,0.0,0.985,-0.985,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,546.773364,9.1128894,0.0,1,0.0,9850.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV10H1400,KXINXU-25NOV10H1400,5700.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-85853.226636,-1430.8871106000001,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV10H1400,KXINXU-25NOV10H1400,5705.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-85853.226636,-1430.8871106000001,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV07H1400,KXINXU-25NOV07H1400,5775.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-345053.226636,-5750.8871106,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV07H1400,KXINXU-25NOV07H1400,5780.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-345053.226636,-5750.8871106,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV06H1400,KXINXU-25NOV06H1400,5750.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-431453.226636,-7190.8871106,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV06H1400,KXINXU-25NOV06H1400,5755.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-431453.226636,-7190.8871106,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV05H1400,KXINXU-25NOV05H1400,5825.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-517853.226636,-8630.887110599999,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV05H1400,KXINXU-25NOV05H1400,5830.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-517853.226636,-8630.887110599999,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV04H1400,KXINXU-25NOV04H1400,5825.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-604253.226636,-10070.887110599999,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV04H1400,KXINXU-25NOV04H1400,5830.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-604253.226636,-10070.887110599999,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
INXU,KXINXU-25NOV03H1400,KXINXU-25NOV03H1400,5800.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-690653.226636,-11510.887110599999,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:50:53.293944-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/185053/INXU/manifest.json,2
