series,event,market,bin,side,price,model_p,market_p,delta_p,size,expected_contracts,expected_fills,fill_ratio,fill_ratio_observed,alpha_target,visible_depth,side_depth_total,depth_fraction,best_bid,best_ask,spread,seconds_to_event,minutes_to_event,t_fill_ms,size_partial,slippage_ticks,ev_expected_bps,ev_realized_bps,fees_bps,slippage_mode,impact_cap,fees_maker,ev_after_fees,pnl_simulated,timestamp_et,manifest_path,ledger_schema_version
INXU,KXINXU-25NOV03H1200,KXINXU-25NOV03H1200-T5000,5000.0,YES,0.42,0.8080409224112812,0.42,0.38804092241128124,1,1,1,1.0,0.6062922481498302,0.6062922481498302,12.0,21.0,0.5714285714285714,0.58,0.42,0.0,-601973.878205,-10032.897970083333,0.0,0,0.04283476961485233,3880.409224112813,9219.46811719907,0.0,curve,0.0004283476961485112,0.0,0.39,0.39,2025-11-10T11:12:53.895522-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-10/161253/INXU/manifest.json,2
INXU,KXINXU-25NOV03H1200,KXINXU-25NOV03H1200-T5000,5010.0,NO,0.58,0.0,0.3,-0.3,1,1,1,1.0,0.5909341749657033,0.5909341749657033,10.0,18.0,0.5555555555555556,0.58,0.42,0.0,-601973.878205,-10032.897970083333,0.0,0,0.042875224623339925,3000.0000000000005,10000.0,0.0,curve,0.0004287522462333787,0.0,0.58,0.58,2025-11-10T11:12:53.895522-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-10/161253/INXU/manifest.json,2
