series,event,market,bin,side,price,model_p,market_p,delta_p,size,expected_contracts,expected_fills,fill_ratio,fill_ratio_observed,alpha_target,visible_depth,side_depth_total,depth_fraction,best_bid,best_ask,spread,seconds_to_event,minutes_to_event,t_fill_ms,size_partial,slippage_ticks,ev_expected_bps,ev_realized_bps,fees_bps,slippage_mode,impact_cap,fees_maker,ev_after_fees,pnl_simulated,timestamp_et,manifest_path,ledger_schema_version
INXU,KXINXU-25NOV11H1400,KXINXU-25NOV11H1400,5725.0,NO,0.99,0.0,0.985,-0.985,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,680.11403,11.335233833333332,0.0,1,0.0,9850.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV11H1400,KXINXU-25NOV11H1400,5730.0,NO,0.99,0.0,0.985,-0.985,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,680.11403,11.335233833333332,0.0,1,0.0,9850.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV10H1400,KXINXU-25NOV10H1400,5700.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-85719.88597,-1428.6647661666668,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV10H1400,KXINXU-25NOV10H1400,5705.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-85719.88597,-1428.6647661666668,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV07H1400,KXINXU-25NOV07H1400,5775.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-344919.88597,-5748.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV07H1400,KXINXU-25NOV07H1400,5780.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-344919.88597,-5748.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV06H1400,KXINXU-25NOV06H1400,5750.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-431319.88597,-7188.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV06H1400,KXINXU-25NOV06H1400,5755.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-431319.88597,-7188.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV05H1400,KXINXU-25NOV05H1400,5825.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-517719.88597,-8628.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV05H1400,KXINXU-25NOV05H1400,5830.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-517719.88597,-8628.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV04H1400,KXINXU-25NOV04H1400,5825.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-604119.88597,-10068.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV04H1400,KXINXU-25NOV04H1400,5830.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-604119.88597,-10068.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV03H1400,KXINXU-25NOV03H1400,5800.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-690519.88597,-11508.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25NOV03H1400,KXINXU-25NOV03H1400,5805.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-690519.88597,-11508.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25OCT31H1400,KXINXU-25OCT31H1400,5875.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-949719.88597,-15828.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25OCT31H1400,KXINXU-25OCT31H1400,5880.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-949719.88597,-15828.664766166667,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25OCT30H1400,KXINXU-25OCT30H1400,5875.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1036119.88597,-17268.664766166665,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25OCT30H1400,KXINXU-25OCT30H1400,5880.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1036119.88597,-17268.664766166665,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
INXU,KXINXU-25OCT29H1400,KXINXU-25OCT29H1400,5875.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1122519.88597,-18708.664766166665,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:40.005525-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184839/INXU/manifest.json,2
