series,event,market,bin,side,price,model_p,market_p,delta_p,size,expected_contracts,expected_fills,fill_ratio,fill_ratio_observed,alpha_target,visible_depth,side_depth_total,depth_fraction,best_bid,best_ask,spread,seconds_to_event,minutes_to_event,t_fill_ms,size_partial,slippage_ticks,ev_expected_bps,ev_realized_bps,fees_bps,slippage_mode,impact_cap,fees_maker,ev_after_fees,pnl_simulated,timestamp_et,manifest_path,ledger_schema_version
NASDAQ100,KXNASDAQ100-25NOV03H1600,KXNASDAQ100-25NOV03H1600,24300.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-683291.185071,-11388.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25NOV03H1600,KXNASDAQ100-25NOV03H1600,24400.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-683291.185071,-11388.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT31H1600,KXNASDAQ100-25OCT31H1600,23600.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-942491.185071,-15708.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT31H1600,KXNASDAQ100-25OCT31H1600,23700.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-942491.185071,-15708.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT30H1600,KXNASDAQ100-25OCT30H1600,24600.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1028891.185071,-17148.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT30H1600,KXNASDAQ100-25OCT30H1600,24700.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1028891.185071,-17148.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT29H1600,KXNASDAQ100-25OCT29H1600,24400.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1115291.185071,-18588.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT29H1600,KXNASDAQ100-25OCT29H1600,24500.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1115291.185071,-18588.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT28H1600,KXNASDAQ100-25OCT28H1600,23900.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1201691.185071,-20028.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT28H1600,KXNASDAQ100-25OCT28H1600,24000.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1201691.185071,-20028.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT27H1600,KXNASDAQ100-25OCT27H1600,23600.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1288091.185071,-21468.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT27H1600,KXNASDAQ100-25OCT27H1600,23700.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1288091.185071,-21468.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT24H1600,KXNASDAQ100-25OCT24H1600,23200.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1547291.185071,-25788.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT24H1600,KXNASDAQ100-25OCT24H1600,23300.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1547291.185071,-25788.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT23H1600,KXNASDAQ100-25OCT23H1600,23700.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1633691.185071,-27228.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT23H1600,KXNASDAQ100-25OCT23H1600,23800.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1633691.185071,-27228.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT22H1600,KXNASDAQ100-25OCT22H1600,23700.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1720091.185071,-28668.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT22H1600,KXNASDAQ100-25OCT22H1600,23800.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1720091.185071,-28668.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT21H1600,KXNASDAQ100-25OCT21H1600,23400.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1806491.185071,-30108.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT21H1600,KXNASDAQ100-25OCT21H1600,23500.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1806491.185071,-30108.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT20H1600,KXNASDAQ100-25OCT20H1600,23200.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1892891.185071,-31548.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT20H1600,KXNASDAQ100-25OCT20H1600,23300.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-1892891.185071,-31548.18641785,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT17H1600,KXNASDAQ100-25OCT17H1600,23600.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2152091.185071,-35868.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT17H1600,KXNASDAQ100-25OCT17H1600,23700.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2152091.185071,-35868.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT16H1600,KXNASDAQ100-25OCT16H1600,23100.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2238491.185071,-37308.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT16H1600,KXNASDAQ100-25OCT16H1600,23200.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2238491.185071,-37308.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT15H1600,KXNASDAQ100-25OCT15H1600,23300.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2324891.185071,-38748.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT15H1600,KXNASDAQ100-25OCT15H1600,23400.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2324891.185071,-38748.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT14H1600,KXNASDAQ100-25OCT14H1600,22800.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2411291.185071,-40188.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT14H1600,KXNASDAQ100-25OCT14H1600,22900.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2411291.185071,-40188.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT13H1600,KXNASDAQ100-25OCT13H1600,23600.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2497691.185071,-41628.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT13H1600,KXNASDAQ100-25OCT13H1600,23700.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2497691.185071,-41628.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT10H1600,KXNASDAQ100-25OCT10H1600,23400.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2756891.185071,-45948.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT10H1600,KXNASDAQ100-25OCT10H1600,23500.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2756891.185071,-45948.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT09H1600,KXNASDAQ100-25OCT09H1600,23400.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2843291.185071,-47388.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT09H1600,KXNASDAQ100-25OCT09H1600,23500.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2843291.185071,-47388.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT08H1600,KXNASDAQ100-25OCT08H1600,23500.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2929691.185071,-48828.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT08H1600,KXNASDAQ100-25OCT08H1600,23600.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-2929691.185071,-48828.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT07H1600,KXNASDAQ100-25OCT07H1600,23300.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-3016091.185071,-50268.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT07H1600,KXNASDAQ100-25OCT07H1600,23400.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-3016091.185071,-50268.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT06H1600,KXNASDAQ100-25OCT06H1600,23400.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-3102491.185071,-51708.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT06H1600,KXNASDAQ100-25OCT06H1600,23500.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-3102491.185071,-51708.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT03H1600,KXNASDAQ100-25OCT03H1600,22900.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-3361691.185071,-56028.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
NASDAQ100,KXNASDAQ100-25OCT03H1600,KXNASDAQ100-25OCT03H1600,23000.0,NO,0.5,0.0,0.5,-0.5,1,0,0,0.0,0.02,0.02,0.0,0.0,0.0,,,0.0,-3361691.185071,-56028.186417849996,0.0,1,0.0,5000.0,0.0,0.0,top,0.0,0.0,0.0,0.0,2025-11-11T13:48:11.344553-05:00,/Users/mateobodon/Documents/Programming/Projects/kalshi-sys/data/raw/kalshi/2025-11-11/184811/NASDAQ100/manifest.json,2
